name,sessile,area,unet,unetpp,segformer,mean_dice
cju2wve9v7esz0878mxsdcy04,False,0.054930178669431,0.9823531056828527,0.9715528687223607,0.9749200749614846,0.9762753497888994
cju2wzu8wxtgu09880ku9x1pg,False,0.1591700654635635,0.9771408178206041,0.9835742755157454,0.9789008924368446,0.9798719952577314
cju2x7vw87mu30878hye2ca0m,False,0.2024238054299897,0.9696175568157742,0.9679037631627088,0.9564080813547002,0.9646431337777278
cju2xlcqxy9c60988vjacdznb,False,0.1871516457692179,0.9494014418666444,0.8889373043705462,0.8148897915690119,0.8844095126020676
cju2xyd9vyi7m098831qcucse,False,0.2228210562213777,0.9788939427550346,0.9787163515317192,0.9713392900730493,0.9763165281199345
cju2y0z6g87p10878fpk5d3rq,False,0.2339554526258429,0.9711498730882392,0.9735504158455245,0.9630237574711743,0.969241348801646
cju2y8s56ymqr083541ggdsml,False,0.092814848903206,0.947564518884041,0.9622742474900297,0.9319445139951392,0.9472610934564033
cju2yb31a8e8u0878wdashg7o,False,0.1719782502554958,0.9835311740670567,0.9839194756871305,0.9700233228143692,0.9791579908561855
cju2zdvjn9h7r08553cp4eed5,True,0.06172520505964,0.921744767545278,0.952916024457053,0.9654181529876862,0.946692981663339
cju2zi4l09f5807991s8do2b2,False,0.1016107504701814,0.9812561260635131,0.9848498512024155,0.9733337279493114,0.9798132350717467
cju2zm0axztpe0988r8s9twjr,False,0.0702946398171117,0.972718472232305,0.9704609678537388,0.9500610666283302,0.9644135022381247
cju2zp89k9q1g0855k1x0f1xa,True,0.026894376023782,0.9663769441847759,0.9652634000404574,0.947871666373205,0.9598373368661463
cju2zy1e49pqk0878t6ncqn12,True,0.0324825704022027,0.4607991212380832,0.6349924585178796,0.28866918766099287,0.46148692247231854
cju303j5r062k098835zxfds5,False,0.0824819482966447,0.981919283764108,0.9820782263546551,0.9644574175807615,0.9761516425665082
cju30ftgja7170855xl9bkdm0,False,0.2933390305274652,0.9282671168179255,0.8737886086705989,0.954056109604965,0.9187039450311633
cju30lncba3ny0878jwnous8n,False,0.0688315127441244,0.969663434934035,0.9727017358503453,0.9679125105132366,0.9700925604325389
cju30qbm1ad3x0855znuhpz9u,False,0.3077395316042524,0.9763099759703819,0.9757284848480118,0.9698843478297959,0.9739742695493966
cju31ugmfb3dz0855xtqshki6,False,0.0813989811610918,0.9733808803382801,0.9697696908897708,0.9669177267631862,0.9700227659970789
cju32phw2bv130801yj7bkouq,False,0.5619673969546349,0.9253622011029404,0.7983185462118314,0.9343573624869329,0.8860127032672348
cju32srle1xfq083575i3fl75,False,0.0632319185099088,0.9740971474050913,0.9723721081008491,0.9608114338382646,0.9690935631147349
cju32zhbnc1oy0801iyv1ix6p,False,0.2525175456125371,0.693054986581212,0.6077786463324258,0.7695507062713729,0.6901281130616702
cju33eqwbcch208012jikwdky,False,0.1392871953320756,0.942288033822346,0.9237828651395343,0.9413693481141809,0.9358134156920205
cju34ds2531520988qjpqt6e3,False,0.182069853827676,0.7065773772646492,0.6584137312089643,0.6412366246779532,0.6687425777171888
cju34eqjpcpm508788b3lhp97,False,0.1000483488692112,0.9802272613489176,0.9824261327414185,0.9785724988745508,0.9804086309882957
cju34i3qvcyog0855qiejxx5w,False,0.2868787191752928,0.9767129374915482,0.9807867477275718,0.9690804221076443,0.9755267024422548
cju34ouumcznz07996gg1xq7v,False,0.1759145148384157,0.9697255539735965,0.9804559185214997,0.9446789113393341,0.9649534612781435
cju35eg0tdmjt085525sb4bua,False,0.0769843678858703,0.9662695622456832,0.9669719565550191,0.9585618769248537,0.9639344652418519
cju3tsh4lfsok0987w6x3a0v1,False,0.3726809440029121,0.6845223284005164,0.9477615832396774,0.6306330264043754,0.7543056460148563
cju3uhb79gcgr0871orbrbi3x,False,0.0460424727959743,0.15037795768595796,0.17507681091404947,0.13472005546841836,0.1533916080228086
cju3v11mrgwwb0755u242ygye,False,0.0741036219134866,0.8600065724598167,0.9438953252836751,0.9292925317309273,0.9110648098248063
cju3v3ac9gyz30755hfqwyp1i,False,0.0734608604818175,0.9621313973268752,0.9707470846263017,0.9683772599505004,0.9670852473012258
cju3x4blzieu30850x10uuvbm,False,0.0706640181147869,0.8954672865243631,0.8948747237460611,0.8896159997053427,0.893319336658589
cju3x9lttikfb0818a0g104zn,True,0.0537553843353758,0.9609889496568785,0.9631901840463938,0.9451360333438147,0.9564383890156957
cju40r6jrksyk0871wg98zgho,False,0.1668706762155315,0.9733075864098997,0.9579492155902762,0.9450185491845343,0.9587584503949035
cju41kd7yl4nm0850gil5qqwh,False,0.0757625358607459,0.9833084669876369,0.6156811035593067,0.9772642910148077,0.8587512871872504
cju41r6v2lcww0871ps8k8pf5,False,0.1919160094963497,0.9713833086145246,0.9579200095686413,0.9453180689978741,0.9582071290603467
cju42qet0lsq90871e50xbnuv,False,0.0751878515327299,0.9358440407600004,0.9475813467875683,0.911290688698163,0.9315720254152439
cju43lcnum9y10755bjs7z87f,False,0.0402606574216743,0.9679633867238697,0.971640437025316,0.9548027166843677,0.9648021801445178
cju45jpvfn6c809873pv1i34s,False,0.1278914378440294,0.932992058803002,0.9453279674931802,0.9473499956227762,0.9418900073063194
cju45n0oxn5vu08500yfrt9jn,False,0.0965267245040344,0.9781504300412622,0.986828108377156,0.9626118040518515,0.9758634474900899
cju45ofd9ne1j0801ri8dup7t,True,0.5786507310562398,0.7965632393110366,0.8007155971938544,0.9327965737818485,0.8433584700955797
cju45qbf3n9sa0987oonbkly9,True,0.0831779130313479,0.9657499953623124,0.9443601513416475,0.9408592963852198,0.9503231476963933
cju5b9oyda4yr0850g9viziyv,True,0.072292458345513,0.8012614017822365,0.8627844339168519,0.9351601853698667,0.8664020070229851
